question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Steeti nke atọ ọ na-enweta ikike ịkụ azụ ọ bụla n'ime mpaghara akụ na ụba pụrụ iche nke Steeti ọzọ?,"[""Mgbe Steeti dị n'ụsọ oké osimiri enweghị ike iweta 'ngụkọta nwude a na-anabata', Steeti dị n'ụsọ mmiri ga-enye Steeti ndị ọzọ ohere ịnweta njupụta ahụ na-ebute ụzọ na Steeti ndị na-emepe emepe na ndị enweghị ala."", ""Steeti nke atọ agaghị enwe ike ị nweta ohere ịkụ azụ̀ n'ime EEZ Steeti ọzọ"", ""Steeti dị n'ụsọ osimiri ga-enye ohere ịkụ azụ n'ime EEZ ya naanị na Steeti ndị agbata obi"", ""Steeti nke atọ nweere onwe ya ịkụ azụ n'ime EEZ ọzọ, ewezuga na mpaghara ụfọdụ ahọpụtara""]",A,international_law,"[TextBlock(text=""C) Steeti nke atọ agaghị enwe ike ị nweta ohere ịkụ azụ̀ n'ime EEZ Steeti ọzọ"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Steeti nke atọ ọ na-enweta ikike ịkụ azụ ọ bụla n'ime mpaghara akụ na ụba pụrụ iche nke Steeti ọzọ?\n A)Mgbe Steeti dị n'ụsọ oké osimiri enweghị ike iweta 'ngụkọta nwude a na-anabata B)Steeti dị n'ụsọ mmiri ga-enye Steeti ndị ọzọ ohere ịnweta njupụta ahụ na-ebute ụzọ na Steeti ndị na-emepe emepe na ndị enweghị ala. C)Steeti nke atọ agaghị enwe ike ị nweta ohere ịkụ azụ̀ n'ime EEZ Steeti ọzọ D)Steeti dị n'ụsọ osimiri ga-enye ohere ịkụ azụ n'ime EEZ ya naanị na Steeti ndị agbata obi""}]}]",,0
Gịnị bụ ebumnobi mgbochi ịkpe nke ọchịchị?,"['Ebumnuche nke mgbochi bụ ichekwa ndị isi mba ofesi pụọ na ihere', 'Mgbochi na-echebe obodo ka onye ọzọ ghara ịwakpo ya', ""Mgbochi na-echebe steeti ka a ghara ịgba ha akwụkwọ n'ụlọ ikpe nke steeti ndị ọzọ"", ""Ebumnuche nke mgbochi bụ inye ntaramahụhụ n'ihe gbasara mpụ niile""]",C,international_law,"[TextBlock(text=""C) Mgbochi na-echebe steeti ka a ghara ịgba ha akwụkwọ n'ụlọ ikpe nke steeti ndị ọzọ"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ ebumnobi mgbochi ịkpe nke ọchịchị?\n A)Ebumnuche nke mgbochi bụ ichekwa ndị isi mba ofesi pụọ na ihere B)Mgbochi na-echebe obodo ka onye ọzọ ghara ịwakpo ya C)Mgbochi na-echebe steeti ka a ghara ịgba ha akwụkwọ n'ụlọ ikpe nke steeti ndị ọzọ D)Ebumnuche nke mgbochi bụ inye ntaramahụhụ n'ihe gbasara mpụ niile""}]}]",,0
Kedu ihe bụ ikike mmadụ ime ihe?,"['Ọ bụ ikike dabere na obodo onye mejọrọ', 'Ọ bụ ikike dabere na ebe e mere njo ahụ', 'Ọ bụ ikike dabere na obodo ndị ihe metụtara', 'Ọ bụ ikike dabere na obodo ebe edebanyere onye iwu ']",C,international_law,"[TextBlock(text='C) Ọ bụ ikike dabere na obodo ndị ihe metụtara', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ihe bụ ikike mmadụ ime ihe?\n A)Ọ bụ ikike dabere na obodo onye mejọrọ B)Ọ bụ ikike dabere na ebe e mere njo ahụ C)Ọ bụ ikike dabere na obodo ndị ihe metụtara D)Ọ bụ ikike dabere na obodo ebe edebanyere onye iwu '}]}]",C,1
Kedu ụdị ikike ndị a nke akọwara dị ka ikike agbụrụ mbụ?,"['Ikike na ụba ọha na eze', 'Ikike obodo na ndọrọ ndọrọ ọchịchị', 'Ikike omenala', 'Ikike ndị mmadụ']",B,international_law,"[TextBlock(text='A) Ikike na ụba ọha na eze', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ụdị ikike ndị a nke akọwara dị ka ikike agbụrụ mbụ?\n A)Ikike na ụba ọha na eze B)Ikike obodo na ndọrọ ndọrọ ọchịchị C)Ikike omenala D)Ikike ndị mmadụ'}]}]",A,0
Nkewa nke iwu mba ụwa na-emetụta ohere nke usoro iwu dị iche iche na-etinye otu iwu nke iwu mba ụwa,"['Nkewa nke iwu mba ụwa na-emetụta ohere nke usoro iwu dị iche iche na-etinye otu iwu nke iwu mba ụwa', ""Ọ ga-ekwe omume na ọtụtụ usoro iwu (ya bụ iwu itinye ego na mba ofesi na iwu ikike mmadụ) ịdị adị ma tolite n'iche iche, na-ejedebe na mmepụta nke iwu mba ụwa dị iche iche."", 'Nkewa bụ mgbe Steeti na-ewere nkọwa dị iche iche maka otu iwu nke iwu mba ụwa', ""Nkewa bụ mgbe Steeti ekwenyeghị irube isi n'ụkpụrụ iwu mba ụwa""]",B,international_law,"[TextBlock(text='A) Nkewa nke iwu mba ụwa na-emetụta ohere nke usoro iwu dị iche iche na-etinye otu iwu nke iwu mba ụwa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nkewa nke iwu mba ụwa na-emetụta ohere nke usoro iwu dị iche iche na-etinye otu iwu nke iwu mba ụwa\n A)Nkewa nke iwu mba ụwa na-emetụta ohere nke usoro iwu dị iche iche na-etinye otu iwu nke iwu mba ụwa B)Ọ ga-ekwe omume na ọtụtụ usoro iwu (ya bụ iwu itinye ego na mba ofesi na iwu ikike mmadụ) ịdị adị ma tolite n'iche iche C)na-ejedebe na mmepụta nke iwu mba ụwa dị iche iche. D)Nkewa bụ mgbe Steeti na-ewere nkọwa dị iche iche maka otu iwu nke iwu mba ụwa""}]}]",A,0
Gịnị bụ ihe ikike ná-apụtaghị ìhè pụtara?,"['Nkwenye nke Council Security nkwado nke ndị agha mgbe a eburula ụzọ dọọ steeti aka ná ntị', ""Ikike na-apụtaghị ìhè na m-ndabere n'ọnụ ọgụgụ vootu akọwapụtara ndị otu UNSC"", ""Nkwenye na mwakpo niile megidere iwu ga-adabere n'ike ndị agha site na mkpebi UNSC"", ""N'ihe gbasara mwakpo ndị megidere iwu UNSC ga-enye steeti ndị agbata obi ikike ịme ihe ọbụla ha chere na ọ dị mkpa iji dozie ọnọdụ ahụ.""]",A,international_law,"[TextBlock(text='A) Nkwenye nke Council Security nkwado nke ndị agha mgbe a eburula ụzọ dọọ steeti aka ná ntị', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ ihe ikike ná-apụtaghị ìhè pụtara?\n A)Nkwenye nke Council Security nkwado nke ndị agha mgbe a eburula ụzọ dọọ steeti aka ná ntị B)Ikike na-apụtaghị ìhè na m-ndabere n'ọnụ ọgụgụ vootu akọwapụtara ndị otu UNSC C)Nkwenye na mwakpo niile megidere iwu ga-adabere n'ike ndị agha site na mkpebi UNSC D)N'ihe gbasara mwakpo ndị megidere iwu UNSC ga-enye steeti ndị agbata obi ikike ịme ihe ọbụla ha chere na ọ dị mkpa iji dozie ọnọdụ ahụ.""}]}]",A,1
Kedu onye ọkà ihe ọmụma kpọrọ echiche nke ikike okike 'ihe efu na stilts'?,"['Alan Gerwith', 'Emmanuel Kant', 'John Locke', 'Jeremy Bentham']",D,international_law,"[TextBlock(text='D) Jeremy Bentham', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu onye ọkà ihe ọmụma kpọrọ echiche nke ikike okike 'ihe efu na stilts'?\n A)Alan Gerwith B)Emmanuel Kant C)John Locke D)Jeremy Bentham""}]}]",D,1
Kedu onye nwere ikike ịmecha nkwekọrịta n'akụkụ nke Steeti?,"['Ndị nnọchi anya steeti tozuru oke na-emekọrịta nkwekọrịta.  A na-eche na ndị isi mba, ndị isi gọọmentị, ndị minista na-ahụ maka ihe gbasara mba ofesi na ndị isi ndị nnọchi anya mba ụwa nwere ikike dị otú ahụ.', 'Naanị ndị isi obodo na ndị minista na-ahụ maka ihe na-ahụ maka mba ofesi ga-enwe mkparịta ụka ma mechie nkwekọrịta', ""Ọ bụ naanị ndị nwere 'ikike zuru oke' ga-ekwurịta ma bịanye aka na nkwekọrịta ma ọ dịghị onye a na-eche na ọ nwere ikike dị otú ahụ."", 'Nkwekọrịta bụ nke naanị ndị otu ndị nnọchi anya mba ụwa na-emekọrịta. ']",A,international_law,"[TextBlock(text='A) Ndị nnọchi anya steeti tozuru oke na-emekọrịta nkwekọrịta. A na-eche na ndị isi mba', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu onye nwere ikike ịmecha nkwekọrịta n'akụkụ nke Steeti?\n A)Ndị nnọchi anya steeti tozuru oke na-emekọrịta nkwekọrịta.  A na-eche na ndị isi mba B)ndị isi gọọmentị C)ndị minista na-ahụ maka ihe gbasara mba ofesi na ndị isi ndị nnọchi anya mba ụwa nwere ikike dị otú ahụ. D)Naanị ndị isi obodo na ndị minista na-ahụ maka ihe na-ahụ maka mba ofesi ga-enwe mkparịta ụka ma mechie nkwekọrịta""}]}]",A,1
Onye bụ 'onye mmegide na adigide'?,"['Steeti nke na-emegide iwu a na-ajụ maka ya mgbe emechara ya', 'Steeti nke na-emegide iwu a na-ajụ maka ya maka obere oge', ""Steeti nke na-emegidesi ike ma kwuchie n'ihu ọha nguzobe nke iwu ọdịnala site na mmalite ya"", 'Steeti na-anabata nguzobe nke iwu ọdịnala mana ọ na-ejigide ihe mgbochi maka ihe dị na ya']",C,international_law,"[TextBlock(text=""C) Steeti nke na-emegidesi ike ma kwuchie n'ihu ọha nguzobe nke iwu ọdịnala site na mmalite ya"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Onye bụ 'onye mmegide na adigide'?\n A)Steeti nke na-emegide iwu a na-ajụ maka ya mgbe emechara ya B)Steeti nke na-emegide iwu a na-ajụ maka ya maka obere oge C)Steeti nke na-emegidesi ike ma kwuchie n'ihu ọha nguzobe nke iwu ọdịnala site na mmalite ya D)Steeti na-anabata nguzobe nke iwu ọdịnala mana ọ na-ejigide ihe mgbochi maka ihe dị na ya""}]}]",,0
Kedu ihe nchekwa mkpokọta ọnụ pụtara?,"[""Ikike ịchebe onwe ya site n'aka ihe karịrị otu mba na-eme ihe na egwu"", 'Ikike nke ndị mmekọ ịchebe steeti ihe metụtara', 'Ikike nke ndị agha nke UN Security Council', ""Ikike nke ọrụ nchekwa udo site n'aka mgbakọ ọhanaeze  UN""]",C,international_law,"[TextBlock(text=""A) Ikike ịchebe onwe ya site n'aka ihe karịrị otu mba na-eme ihe na egwu"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe nchekwa mkpokọta ọnụ pụtara?\n A)Ikike ịchebe onwe ya site n'aka ihe karịrị otu mba na-eme ihe na egwu B)Ikike nke ndị mmekọ ịchebe steeti ihe metụtara C)Ikike nke ndị agha nke UN Security Council D)Ikike nke ọrụ nchekwa udo site n'aka mgbakọ ọhanaeze  UN""}]}]",,0
Nkwekọrịta ndị Europe na ikike mmadụ na-emetụta nke ukwuu n'ime ihe ndị a?,"['Ikike Akụ na ụba na ikike mmadụ', 'Ikike gburugburu ebe obibi', 'Ikike obodo na ndọrọ ndọrọ ọchịchị', 'Nnwere onwe akụ na ụba']",C,international_law,"[TextBlock(text='C) Ikike obodo na ndọrọ ndọrọ ọchịchị', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nkwekọrịta ndị Europe na ikike mmadụ na-emetụta nke ukwuu n'ime ihe ndị a?\n A)Ikike Akụ na ụba na ikike mmadụ B)Ikike gburugburu ebe obibi C)Ikike obodo na ndọrọ ndọrọ ọchịchị D)Nnwere onwe akụ na ụba""}]}]",C,1
Nchịkwa ikike nke ụlọ ikpe mba ụwa o sitere n'otu ụkpụrụ ahụ dị n'ụlọ ikpe obodo?,"[""Ụkpụrụ ikike nke dị n'ụlọ ikpe mba bụkwa ihe a na-ahụkarị n'ụlọ ikpe mba ụwa"", 'Ndị otu UN Security Council na-achịkwa ikike nke ụlọ ikpe mba ụwa niile', 'Ụlọ ikpe mba ụwa na-ekerịta ụfọdụ, mana ọ bụghị ihe niile, nke ụkpụrụ ikike metụtara ụlọ ikpe mba', 'A na-ekpebi ikike ịkpe nke ụlọ ịkpe mba ụwa naanị site na nkwekọrịta ntọala ha']",D,international_law,"[TextBlock(text=""A) Ụkpụrụ ikike nke dị n'ụlọ ikpe mba bụkwa ihe a na-ahụkarị n'ụlọ ikpe mba ụwa"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nchịkwa ikike nke ụlọ ikpe mba ụwa o sitere n'otu ụkpụrụ ahụ dị n'ụlọ ikpe obodo?\n A)Ụkpụrụ ikike nke dị n'ụlọ ikpe mba bụkwa ihe a na-ahụkarị n'ụlọ ikpe mba ụwa B)Ndị otu UN Security Council na-achịkwa ikike nke ụlọ ikpe mba ụwa niile C)Ụlọ ikpe mba ụwa na-ekerịta ụfọdụ D)mana ọ bụghị ihe niile""}]}]",,0
Kedu ihe ikike mkpokota pụtara?,"['Ikike mkpokota bụ nke otu ndị mmadu dị iche iche', ""Ikike mkpokọta bụ ndị nke otu dị iche iche na-emegide ndị otu ahu n'otu n'otu"", 'Ikike nke pere mpe bụ ikike mkpokọta', 'Ikike mkpokọta gụnyere ikike nke otu yana ikike nke ndị otu ahụ']",B,international_law,"[TextBlock(text='D) Ikike mkpokọta gụnyere ikike nke otu yana ikike nke ndị otu ahụ', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe ikike mkpokota pụtara?\n A)Ikike mkpokota bụ nke otu ndị mmadu dị iche iche B)Ikike mkpokọta bụ ndị nke otu dị iche iche na-emegide ndị otu ahu n'otu n'otu C)Ikike nke pere mpe bụ ikike mkpokọta D)Ikike mkpokọta gụnyere ikike nke otu yana ikike nke ndị otu ahụ""}]}]",D,0
Ndị Steeti ha nwere ọrụ ọbụla oge ha na-agbarita izu?,"['Steeti enweghị ọrụ maka otu ha si eme mkparita uka ha', ""Steeti nọ n'ọrụ ime onwe ha ka mkparita uka a baara uru"", ""Steeti nọ n'ọrụ ịchọta ngwọta nke esemokwu mgbe ọ bụla ha mere mkparita uka"", ""Steeti nọ n'ọrụ ịgwa Odeakwụkwọ ọha UN maka agamnihu nke mkparita ụka ha""]",B,international_law,"[TextBlock(text=""B) Steeti nọ n'ọrụ ime onwe ha ka mkparita uka a baara uru"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ndị Steeti ha nwere ọrụ ọbụla oge ha na-agbarita izu?\n A)Steeti enweghị ọrụ maka otu ha si eme mkparita uka ha B)Steeti nọ n'ọrụ ime onwe ha ka mkparita uka a baara uru C)Steeti nọ n'ọrụ ịchọta ngwọta nke esemokwu mgbe ọ bụla ha mere mkparita uka D)Steeti nọ n'ọrụ ịgwa Odeakwụkwọ ọha UN maka agamnihu nke mkparita ụka ha""}]}]",,0
Kedu nnukwu ọdịiche dị n'etiti naturalism na positivism?,"[""N'otu aka ahụ, naturalism na-adabere n'usoro iwu nke zuru ụwa ọnụ na nke ebumnobi ya ma na n'aka nke ọzọ, positivism na-adabere na usoro iwu ahaziri ahazi na nke State kere n'ihi ọdịmma na ọchịchọ ha"", 'Ọ bụ ezie na naturalism na-eje ozi naanị maka usoro iwu ikike mmadụ, positivism nwere ohere sara mbara karịa ', 'Naturalism na-emetụta ụkpụrụ nkwado nke ọha mba ụwa, ebe positivism, iwu mba dị ka ndị dị otú ahụ', 'Naturalism bụ echiche na-akwado na mpụta Europe, ebe positivism bụ theory dị Euro-centric ']",A,international_law,"[TextBlock(text=""B) naturalism na-adabere n'usoro iwu nke zuru ụwa ọnụ na nke ebumnobi ya ma na n'aka nke ọzọ"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu nnukwu ọdịiche dị n'etiti naturalism na positivism?\n A)N'otu aka ahụ B)naturalism na-adabere n'usoro iwu nke zuru ụwa ọnụ na nke ebumnobi ya ma na n'aka nke ọzọ C)positivism na-adabere na usoro iwu ahaziri ahazi na nke State kere n'ihi ọdịmma na ọchịchọ ha D)Ọ bụ ezie na naturalism na-eje ozi naanị maka usoro iwu ikike mmadụ""}]}]",,0
Gịnị bụ 'omume ọjọọ nke mba ụwa'?,"['Omume ọjọọ nke mba ụwa bụ omume ma ọ bụ mwepu nke na-emebi iwu nke iwu mpụ mba ụwa', 'Omume na-ezighi ezi nke mba ụwa bụ mmebi ọ bụla nke mba ụwa, ma ọ bụ ya kpatara ya ma ọ bụ na ọ bụghị', 'Omume na-ezighi ezi nke mba ụwa nwere omume ma ọ bụ mwepu nke steeti kpatara, nke mejupụtara mmebi nke ọrụ mba ụwa dị na steeti.', ""Omume na-ezighi ezi nke mba ụwa bụ omume nke enweghị ike ịgọpụ n'ihi mkpa, ike majeure wdg.""]",C,international_law,"[TextBlock(text='A) Omume ọjọọ nke mba ụwa bụ omume ma ọ bụ mwepu nke na-emebi iwu nke iwu mpụ mba ụwa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ 'omume ọjọọ nke mba ụwa'?\n A)Omume ọjọọ nke mba ụwa bụ omume ma ọ bụ mwepu nke na-emebi iwu nke iwu mpụ mba ụwa B)Omume na-ezighi ezi nke mba ụwa bụ mmebi ọ bụla nke mba ụwa C)ma ọ bụ ya kpatara ya ma ọ bụ na ọ bụghị D)Omume na-ezighi ezi nke mba ụwa nwere omume ma ọ bụ mwepu nke steeti kpatara""}]}]",A,0
Gịnị bụ mmetụta ozizi?,"['Ọ na-ekwu na ikike dị naanị mgbe ọ dị irè', 'Mmetụta ozizi a na-enye aka inye ikike na Steeti na-ekekọrịta obodo onye mejọrọ ya', 'Mmetụta ozizi a na-enye aka inye ikike na Steeti na-ekekọrịta obodo onye mejọrọ ya', ""Mmetụta ozizi na-arụ ọrụ ịnye Steeti ikike nke omume na-arụpụta mmetụta n'ogige ya""]",D,international_law,"[TextBlock(text=""D) Mmetụta ozizi na-arụ ọrụ ịnye Steeti ikike nke omume na-arụpụta mmetụta n'ogige ya"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ mmetụta ozizi?\n A)Ọ na-ekwu na ikike dị naanị mgbe ọ dị irè B)Mmetụta ozizi a na-enye aka inye ikike na Steeti na-ekekọrịta obodo onye mejọrọ ya C)Mmetụta ozizi a na-enye aka inye ikike na Steeti na-ekekọrịta obodo onye mejọrọ ya D)Mmetụta ozizi na-arụ ọrụ ịnye Steeti ikike nke omume na-arụpụta mmetụta n'ogige ya""}]}]",,0
Kedu na ndị a ndị e were dịka otu ọrụ nke steeti n'okpuru iwu nke okenaọrụ mba ụwa doro anya?,"['Ọganu de facto bụ ndị iwu nyere ikike iji akụkụ nke ikike ọchịchị', ""Ọganu de facto' bụ ndị mmadụ, bụ ndị, n'ezie, na-eme ihe na ntụziaka nke, ma ọ bụ n'okpuru nduzi ma ọ bụ na-achịkwa, na steeti ahụ na-eme omume nke steeti sitere na ya."", ""Ọganu de facto' bụ ọganu de jure nke Steeti na-eme ihe na-enweghị ikike ma ọ bụ ultra vires"", 'Ọganu de facto ahụ bụ oganụ, nke enweghị ike ịsị na ọ bụ Steeti kpatara omume ha ma ọ bụ nkwụsị ha']",B,international_law,"[TextBlock(text='A) Ọganu de facto bụ ndị iwu nyere ikike iji akụkụ nke ikike ọchịchị', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu na ndị a ndị e were dịka otu ọrụ nke steeti n'okpuru iwu nke okenaọrụ mba ụwa doro anya?\n A)Ọganu de facto bụ ndị iwu nyere ikike iji akụkụ nke ikike ọchịchị B)Ọganu de facto' bụ ndị mmadụ C)bụ ndị D)n'ezie""}]}]",A,0
Kedu ihe bụ isi ihe achọrọ maka ntinye nke omenala n'okpuru iwu Bekee?,"['A na-etinye omenala ma ọ bụrụ na ọ megideghị iwu dị ugbu a', 'Omenala dị elu karịa iwu Bekee ma a na-etinye ya mgbe niile', 'Ndị omeiwu ga-ebu ụzọ mara omenala tupu ụlọikpe ewebata ya na mpaghara ụlọ', 'A na-etinye omenala na ngafe nke mmejuputa iwu']",A,international_law,"[TextBlock(text='A) A na-etinye omenala ma ọ bụrụ na ọ megideghị iwu dị ugbu a', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe bụ isi ihe achọrọ maka ntinye nke omenala n'okpuru iwu Bekee?\n A)A na-etinye omenala ma ọ bụrụ na ọ megideghị iwu dị ugbu a B)Omenala dị elu karịa iwu Bekee ma a na-etinye ya mgbe niile C)Ndị omeiwu ga-ebu ụzọ mara omenala tupu ụlọikpe ewebata ya na mpaghara ụlọ D)A na-etinye omenala na ngafe nke mmejuputa iwu""}]}]",A,1
E nyere ikike iji ndị agha eme ihe tupu akwụkwọ ikikere nke United Nations?,"['A machibidoro ndị agha ', 'Enyere ndị agha ikike na-enweghị ihe mgbochi ọ bụla', ""Enyere ndị agha ikike n'okpuru mmachi ole na ole"", ""Achịkwaghị ndị otu agha n'okpuru iwu mba ụwa tupu afọ 1945""]",C,international_law,"[TextBlock(text=""D) Achịkwaghị ndị otu agha n'okpuru iwu mba ụwa tupu afọ 1945"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""E nyere ikike iji ndị agha eme ihe tupu akwụkwọ ikikere nke United Nations?\n A)A machibidoro ndị agha  B)Enyere ndị agha ikike na-enweghị ihe mgbochi ọ bụla C)Enyere ndị agha ikike n'okpuru mmachi ole na ole D)Achịkwaghị ndị otu agha n'okpuru iwu mba ụwa tupu afọ 1945""}]}]",,0
Gịnị bụ ụkpụrụ nchebe nke ikike?,"['Ọ bụ ikike dabere na mmebi nke ọdịmma mba site na omume emere na mba ofesi', 'Ọ bụ ikike iji chebe ụmụ amaala na mba ofesi', ""Ọ bụ ikike iji chebe ikike mmadụ n'ụwa niile"", 'Ọ bụ ikike dabere na obodo onye mejọrọ']",A,international_law,"[TextBlock(text='A) Ọ bụ ikike dabere na mmebi nke ọdịmma mba site na omume emere na mba ofesi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ ụkpụrụ nchebe nke ikike?\n A)Ọ bụ ikike dabere na mmebi nke ọdịmma mba site na omume emere na mba ofesi B)Ọ bụ ikike iji chebe ụmụ amaala na mba ofesi C)Ọ bụ ikike iji chebe ikike mmadụ n'ụwa niile D)Ọ bụ ikike dabere na obodo onye mejọrọ""}]}]",A,1
Kedu otu n'ime nkwupụta ndị a kwesịrị ekwesị?,"['E hiwere Council of Europe na 1950 ma mejupụtara mba iri abụọ na asaa', 'E hiwere Council of Europe na 1949 ma mejupụtara mba iri anọ na asaa', 'E hiwere Council of Europe na 1959 ma mba iri atọ na anọ mejupụtara ya. ', 'E hiwere Council of Europe na 1984 ma mba iri na itoolu mejupụtara ya. ']",B,international_law,"[TextBlock(text='B) E hiwere Council of Europe na 1949 ma mejupụtara mba iri anọ na asaa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu otu n'ime nkwupụta ndị a kwesịrị ekwesị?\n A)E hiwere Council of Europe na 1950 ma mejupụtara mba iri abụọ na asaa B)E hiwere Council of Europe na 1949 ma mejupụtara mba iri anọ na asaa C)E hiwere Council of Europe na 1959 ma mba iri atọ na anọ mejupụtara ya.  D)E hiwere Council of Europe na 1984 ma mba iri na itoolu mejupụtara ya. ""}]}]",B,1
Gịnị bụ 'ezigbo nrụpụta' na iwu na omume nke mmachi oke mmiri?,"['Ọ bụ naanị usoro nke mmachi nke ụlọ ikpe mba ụwa na nnọkọ ọkàikpe na-agbaso', ""Ezigbo nrụpụta bụ ihe onye ọka ikpe ma ọ bụ onye mkpezi ga-ekpebi ex aequo et bono, ya bụ n'uche ha na n'ihe ha na-ewere dị ka ihe ziri ezi na nke ziri ezi n'okwu ikpe gbasara mmachi."", ""Ọ bụ njedebe nke na mmachi mpaghara continental shelf na EEZ kwesịrị ịnweta, mgbe agbanyeghị, ịsetịpụ 'ahiri na-aghahi na nsò' na-imezi mpaghara ahụ n'ihi ọnọdụ ndị dị mkpa na ule nha nha."", 'Inweta ezigbo nrụpụta bụ usoro ochie nke mmachi oke nke na-adịghị adị ugbu a']",C,international_law,"[TextBlock(text='A) Ọ bụ naanị usoro nke mmachi nke ụlọ ikpe mba ụwa na nnọkọ ọkàikpe na-agbaso', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ 'ezigbo nrụpụta' na iwu na omume nke mmachi oke mmiri?\n A)Ọ bụ naanị usoro nke mmachi nke ụlọ ikpe mba ụwa na nnọkọ ọkàikpe na-agbaso B)Ezigbo nrụpụta bụ ihe onye ọka ikpe ma ọ bụ onye mkpezi ga-ekpebi ex aequo et bono C)ya bụ n'uche ha na n'ihe ha na-ewere dị ka ihe ziri ezi na nke ziri ezi n'okwu ikpe gbasara mmachi. D)Ọ bụ njedebe nke na mmachi mpaghara continental shelf na EEZ kwesịrị ịnweta""}]}]",A,0
Kedu ihe bụ mwetu n'iwu?,"[""Mwetu n'iwu bụ agụpụ n'ọrụ oke ikike mmadụ dị n'ime nkwekọrịta"", ""mwetu n'iwu bu ndi nwere ikike iweta ebubo megide steeti maka imebi ọrụ"", ""Steeti nwere ike kwụsịtụ ikike ụfọdụ site n'iweda n'ọnọdụ ndị na-eyi ịdị adị ya egwu"", 'Derogations bụ akụkụ mmanye na nkwekọrịta ikike mmadụ']",C,international_law,"[TextBlock(text=""A) Mwetu n'iwu bụ agụpụ n'ọrụ oke ikike mmadụ dị n'ime nkwekọrịta"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe bụ mwetu n'iwu?\n A)Mwetu n'iwu bụ agụpụ n'ọrụ oke ikike mmadụ dị n'ime nkwekọrịta B)mwetu n'iwu bu ndi nwere ikike iweta ebubo megide steeti maka imebi ọrụ C)Steeti nwere ike kwụsịtụ ikike ụfọdụ site n'iweda n'ọnọdụ ndị na-eyi ịdị adị ya egwu D)Derogations bụ akụkụ mmanye na nkwekọrịta ikike mmadụ""}]}]",,0
Kedu ihe relativism omenala pụtara? ,"['Omenala relativism  na-ekwu na ikike mmadụ na-emetụta ndị niile na-enweghị ihe mgbochi', 'Relativism omenala na-ekwu na ikike mmadụ nwere mmalite omenala', 'Relativism omenala na-ekwu na ntinye nke ikike mmadụ dabere na iwu dị na mba ọ bụla', 'Relativism omenala na-ekwu na omenala obodo kwesịrị ịkwado ịdị adị na omume nke ikike mmadụ niile']",D,international_law,"[TextBlock(text='B) Relativism omenala na-ekwu na ikike mmadụ nwere mmalite omenala', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ihe relativism omenala pụtara? \n A)Omenala relativism  na-ekwu na ikike mmadụ na-emetụta ndị niile na-enweghị ihe mgbochi B)Relativism omenala na-ekwu na ikike mmadụ nwere mmalite omenala C)Relativism omenala na-ekwu na ntinye nke ikike mmadụ dabere na iwu dị na mba ọ bụla D)Relativism omenala na-ekwu na omenala obodo kwesịrị ịkwado ịdị adị na omume nke ikike mmadụ niile'}]}]",B,0
