question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Kí ni ìyàtọ‌ láàrin ọ‌nà ìṣèlú àti ọ‌nà òfin ni píparí àríyànjiyàn?,"['Àbájáde tí ó wáyé láti inú àwọn ọ̀nà òfin, bíi tàbí ìdájọ́ láti ọwọ́ ICJ, jẹ́ ìkẹyìn àti ìfẹsẹ̀múlẹ̀ lórí àwọn ẹgbẹ́, nígbà tí èyí kò rí bẹ́ẹ̀ pẹ̀lú àwọn ọ̀nà ìjọba.', 'The political methods are pursued upon the consent of then parties to the dispute, whereas the legal methods not', 'The political means lead to a final settlement of the dispute, whereas this is not the case with the legal methods', 'Àwọn ọ\u200cnà tí òfin ń lépa láti parí ija wà fún tó àwọn ìjà ńlá nìkan, bẹ\u200cẹ\u200c sì nìyí, àwọn ọ\u200cnà òṣèlú jẹ\u200c èyí tí wọ\u200cn máa lò nínú gbogbo ìjà.']",A,international_law,"[TextBlock(text='A) Àbájáde tí ó wáyé láti inú àwọn ọ̀nà òfin', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kí ni ìyàtọ\u200c láàrin ọ\u200cnà ìṣèlú àti ọ\u200cnà òfin ni píparí àríyànjiyàn?\n A)Àbájáde tí ó wáyé láti inú àwọn ọ̀nà òfin B)bíi tàbí ìdájọ́ láti ọwọ́ ICJ C)jẹ́ ìkẹyìn àti ìfẹsẹ̀múlẹ̀ lórí àwọn ẹgbẹ́ D)nígbà tí èyí kò rí bẹ́ẹ̀ pẹ̀lú àwọn ọ̀nà ìjọba.'}]}]",A,1
Kí ni ìdí fún ìrẹ‌wẹ‌sì àwọn àtúnṣe ìbílẹ‌ nínú ẹ‌tọ‌ ọmọnìyàn àgbáyé?,"['Òfin àtúnṣe ìbílẹ̀ ní èrògbà láti dá àwọn ilé ẹjọ́ àgbáyé sílẹ̀ láti kojú àwọn ẹjọ́ tó burú jù.', 'The local remedies rule aims to dissuade applicants abusing the system from filing unnecessary petitions', 'The local remedies rule aims on the one hand to restrict the volume of petitions to international tribunals while at the same time building up the capacity of local courts', 'Òfin àtúnṣe ìbílẹ\u200c ń ṣe ìrànlọ\u200cwọ\u200c láti fi hàn pé àwọn ilé ẹjọ\u200c orílẹ\u200c-èdè máa ń wà ní ipò tó dára ju àwọn àgbáyé lọ láti kojú ẹjọ\u200c.']",C,international_law,"[TextBlock(text='C) The local remedies rule aims on the one hand to restrict the volume of petitions to international tribunals while at the same time building up the capacity of local courts', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kí ni ìdí fún ìrẹ\u200cwẹ\u200csì àwọn àtúnṣe ìbílẹ\u200c nínú ẹ\u200ctọ\u200c ọmọnìyàn àgbáyé?\n A)Òfin àtúnṣe ìbílẹ̀ ní èrògbà láti dá àwọn ilé ẹjọ́ àgbáyé sílẹ̀ láti kojú àwọn ẹjọ́ tó burú jù. B)The local remedies rule aims to dissuade applicants abusing the system from filing unnecessary petitions C)The local remedies rule aims on the one hand to restrict the volume of petitions to international tribunals while at the same time building up the capacity of local courts D)Òfin àtúnṣe ìbílẹ\\u200c ń ṣe ìrànlọ\\u200cwọ\\u200c láti fi hàn pé àwọn ilé ẹjọ\\u200c orílẹ\\u200c-èdè máa ń wà ní ipò tó dára ju àwọn àgbáyé lọ láti kojú ẹjọ\\u200c.'}]}]",C,1
Èwo nínú àwọn ẹjọ‌ wọ‌nyí ló ṣàpèjúwe 'ìlànà ohun èlò ìgbésí ayé' tí Ilé Ẹjọ‌ Ẹ‌tọ‌ Ọmọnìyàn ti Europe ń lò?,"['Golder v UK (1978)', 'A v UK (2009)', 'Goodwin v UK (2002)', 'Osman v UK (1998)']",C,international_law,"[TextBlock(text='A) Golder v UK (1978)', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Èwo nínú àwọn ẹjọ\u200c wọ\u200cnyí ló ṣàpèjúwe 'ìlànà ohun èlò ìgbésí ayé' tí Ilé Ẹjọ\u200c Ẹ\u200ctọ\u200c Ọmọnìyàn ti Europe ń lò?\n A)Golder v UK (1978) B)A v UK (2009) C)Goodwin v UK (2002) D)Osman v UK (1998)""}]}]",A,0
Ǹjẹ‌ ìdánimọ‌ tí àwọn ìdájọ‌ àjèjì wà lábẹ‌ àwọn òfin kan náà bíi àwọn tí ó wúlò fún ìmúlò àti ìyípadà ti àwọn àdéhùn?,"['Àwọn ìdájọ́ ilẹ̀ òkèèrè ni wọ́n fi agbára mú lórí ìpìlẹ̀ ẹ̀kọ́ àkójọpọ̀.', 'Foreign judgments are enforced on the basis of the doctrine of transformation', 'The recognition of foreign judgments is dependent on the existence of appropriate bilateral or multilateral treaties', 'Àwọn ilé ẹjọ\u200c máa ń lo ọgbọ\u200cn nípa ẹjọ\u200c dídá ilẹ\u200c òkèèrè lórí nípa lílo òfin ìṣọ\u200ckan.']",C,international_law,"[TextBlock(text='A) Àwọn ìdájọ́ ilẹ̀ òkèèrè ni wọ́n fi agbára mú lórí ìpìlẹ̀ ẹ̀kọ́ àkójọpọ̀.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ǹjẹ\u200c ìdánimọ\u200c tí àwọn ìdájọ\u200c àjèjì wà lábẹ\u200c àwọn òfin kan náà bíi àwọn tí ó wúlò fún ìmúlò àti ìyípadà ti àwọn àdéhùn?\n A)Àwọn ìdájọ́ ilẹ̀ òkèèrè ni wọ́n fi agbára mú lórí ìpìlẹ̀ ẹ̀kọ́ àkójọpọ̀. B)Foreign judgments are enforced on the basis of the doctrine of transformation C)The recognition of foreign judgments is dependent on the existence of appropriate bilateral or multilateral treaties D)Àwọn ilé ẹjọ\\u200c máa ń lo ọgbọ\\u200cn nípa ẹjọ\\u200c dídá ilẹ\\u200c òkèèrè lórí nípa lílo òfin ìṣọ\\u200ckan.'}]}]",A,0
Kí ni àwárí tó ṣe pàtàkì jùlọ láti ọwọ‌ Àpéjọpọ‌ àwọn Àgbà nínú ẹjọ‌ Pinochet?,"['Ẹjọ́ Pinochet fìdí rẹ̀ múlẹ̀ pé àwọn olórí ìpínlẹ̀ tẹ́lẹ̀ gbádùn ààbò pátápátá.', 'The Pinochet case confirmed that all public acts enjoy immunity', 'The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office', 'Ẹjọ Pinochet jẹ\u200crìsí pé nípa ààbò, kò sí ìyàtọ\u200c láàrin olórí ìpínlẹ\u200c lọ\u200cwọ\u200c lọ\u200cwọ\u200c àti ti tẹ\u200clẹ\u200c']",C,international_law,"[TextBlock(text='C) The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office\n\nThis is the correct answer because the Pinochet case established the important precedent that former heads of state lose their personal immunity from prosecution for international crimes once they leave office. This was a landmark decision that helped establish that state immunity does not protect former leaders from being held accountable for serious international crimes like torture.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kí ni àwárí tó ṣe pàtàkì jùlọ láti ọwọ\u200c Àpéjọpọ\u200c àwọn Àgbà nínú ẹjọ\u200c Pinochet?\n A)Ẹjọ́ Pinochet fìdí rẹ̀ múlẹ̀ pé àwọn olórí ìpínlẹ̀ tẹ́lẹ̀ gbádùn ààbò pátápátá. B)The Pinochet case confirmed that all public acts enjoy immunity C)The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office D)Ẹjọ Pinochet jẹ\\u200crìsí pé nípa ààbò'}]}]",C,1
Èwo nínú àwọn ọ‌rọ‌ yìí ni kìí ṣe òótọ‌?,"['Ìgbẹ́jọ́ ìwà ọ̀daràn ogun ní Nuremberg àti Tokyo wáyé lẹ́sẹ̀kẹsẹ̀ lẹ́yìn Ogun Àgbáyé Àkọ́kọ́.', ""The war crimes trials introduced a 'crime against humanity' as an offence"", 'The war crimes trials held individuals legally responsible for acts such as war crimes and crimes against humanity', 'Ìgbẹ\u200cjọ\u200c ìwà ọ\u200cdaràn ogun rí i pé ""àwọn àṣẹ tí ó ga jùlọ"" kò ṣe é lò gẹ\u200cgẹ\u200c bí ìgbèjà fún ìwà ọ\u200cdaràn ogun tàbí ìwà ọ\u200cdaràn sí ènìyàn.']",A,international_law,"[TextBlock(text='A) Ìgbẹ́jọ́ ìwà ọ̀daràn ogun ní Nuremberg àti Tokyo wáyé lẹ́sẹ̀kẹsẹ̀ lẹ́yìn Ogun Àgbáyé Àkọ́kọ́.\n\nÈyí ni ọ̀rọ̀ tí kò jẹ́ òótọ̀, nítorí àwọn ìgbẹ́jọ́ Nuremberg àti Tokyo wáyé lẹ́yìn Ogun Àgbáyé Kejì, kìí ṣe Ogun Àgbáyé Àkọ́kọ́.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn ọ\u200crọ\u200c yìí ni kìí ṣe òótọ\u200c?\n A)Ìgbẹ́jọ́ ìwà ọ̀daràn ogun ní Nuremberg àti Tokyo wáyé lẹ́sẹ̀kẹsẹ̀ lẹ́yìn Ogun Àgbáyé Àkọ́kọ́. B)The war crimes trials introduced a \'crime against humanity\' as an offence C)The war crimes trials held individuals legally responsible for acts such as war crimes and crimes against humanity D)Ìgbẹ\\u200cjọ\\u200c ìwà ọ\\u200cdaràn ogun rí i pé ""àwọn àṣẹ tí ó ga jùlọ"" kò ṣe é lò gẹ\\u200cgẹ\\u200c bí ìgbèjà fún ìwà ọ\\u200cdaràn ogun tàbí ìwà ọ\\u200cdaràn sí ènìyàn.'}]}]",A,1
Ìpínlẹ‌ wo ló ń lo àṣẹ lórí àwọn ọkọ‌ ojú omi lórí òkun gíga?,"['Gbogbo ìpínlẹ̀ lè lo àṣẹ lórí àwọn ọkọ̀ ojú omi ilẹ̀ òkèèrè lórí òkun ńlá.', 'States may exercise jurisdiction over foreign vessels on the high seas only in cases of criminal activity that concerns them', 'The flag State is to exercise exclusive jurisdiction over its vessels on the high seas, with the exception of specific cases, such as piracy', 'Ìpínlẹ\u200c tó ní ọkọ orí omi nìkan ni ìpínlẹ\u200c tí ó lo àṣẹ àdáni lórí àwọn ọkọ\u200c ojú omi rẹ\u200c lórí òkun nla.']",C,international_law,"[TextBlock(text='C) The flag State is to exercise exclusive jurisdiction over its vessels on the high seas', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ìpínlẹ\u200c wo ló ń lo àṣẹ lórí àwọn ọkọ\u200c ojú omi lórí òkun gíga?\n A)Gbogbo ìpínlẹ̀ lè lo àṣẹ lórí àwọn ọkọ̀ ojú omi ilẹ̀ òkèèrè lórí òkun ńlá. B)States may exercise jurisdiction over foreign vessels on the high seas only in cases of criminal activity that concerns them C)The flag State is to exercise exclusive jurisdiction over its vessels on the high seas D)with the exception of specific cases'}]}]",C,1
Ṣé ó yẹ kí àdéhùn ní ìrísí kan pàtó?,"['Ó yẹ kí ó ṣe àkíyèsí nígbà gbogbo bí irú bẹ́ẹ̀, kí ó sì ní ìrísí kan pàtó.', 'Treaties should always assume a particular form, no matter how they are designated', 'Treaties do not have to assume a particular form or designated as such', 'Àwọn àdéhùn gbọ\u200cdọ\u200c jẹ\u200c èyí tí wọ\u200cn yàn, kò sí irú ọ\u200cnà yóò báà wù kò gbà.']",C,international_law,"[TextBlock(text='A) Ó yẹ kí ó ṣe àkíyèsí nígbà gbogbo bí irú bẹ́ẹ̀', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ṣé ó yẹ kí àdéhùn ní ìrísí kan pàtó?\n A)Ó yẹ kí ó ṣe àkíyèsí nígbà gbogbo bí irú bẹ́ẹ̀ B)kí ó sì ní ìrísí kan pàtó. C)Treaties should always assume a particular form D)no matter how they are designated'}]}]",A,0
Kí ni ìpìlẹ‌ ìpìlẹ‌ ìmọ‌ ẹ‌kọ‌ monist?,"['Monism sọ pé òfin àgbáyé ga ju òfin inú ilé lọ.', 'Monism posits that international and domestic law are part of the same legal order', 'Monism posits that domestic laws are superior to international law', 'Monism sọ pé òfin abẹ\u200clé àti àgbáyé kì í tako ara wọn láíláí.']",B,international_law,"[TextBlock(text='B) Monism posits that international and domestic law are part of the same legal order', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kí ni ìpìlẹ\u200c ìpìlẹ\u200c ìmọ\u200c ẹ\u200ckọ\u200c monist?\n A)Monism sọ pé òfin àgbáyé ga ju òfin inú ilé lọ. B)Monism posits that international and domestic law are part of the same legal order C)Monism posits that domestic laws are superior to international law D)Monism sọ pé òfin abẹ\\u200clé àti àgbáyé kì í tako ara wọn láíláí.'}]}]",B,1
"Ní ọdún 2016, bí ìdá mélòó àwọn àgbàlagbà tí ọjọ́-orí wọn jẹ́ 18 tàbí jù bẹ́ẹ̀ lọ ni wọ́n kọjá ìwọ̀n? ","['10%', '20%', '40%', '80%']",C,global_facts,"[TextBlock(text='C)40%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2016, bí ìdá mélòó àwọn àgbàlagbà tí ọjọ́-orí wọn jẹ́ 18 tàbí jù bẹ́ẹ̀ lọ ni wọ́n kọjá ìwọ̀n? \n A)10% B)20% C)40% D)80%'}]}]",C,1
Kínni GDP lórí ẹni-kọ̀ọ̀kan ní United States ní 1850 nígbà tí wọ́n ń ṣe àtúntò ọ̀wọ́ngógó nǹkan àti PPP nínú àwọn iye owó ọjà ní 2011?,"['Bíi $300', 'Bíi $3k', 'Bíi $8k', 'Bíi $15k']",B,global_facts,"[TextBlock(text='B)Bíi $3k', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kínni GDP lórí ẹni-kọ̀ọ̀kan ní United States ní 1850 nígbà tí wọ́n ń ṣe àtúntò ọ̀wọ́ngógó nǹkan àti PPP nínú àwọn iye owó ọjà ní 2011?\n A)Bíi $300 B)Bíi $3k C)Bíi $8k D)Bíi $15k'}]}]",B,1
"Ní ọdún 2019, bí ìdá àwọn ènìyàn mélòó láti United States sọ wí pé Ìbálòpọ̀ akọsákọ àti abosábo gbọ́dọ̀ di ìtẹ́wọ́gbà ní àwùjọ? ","['52%', '62%', '72%', '82%']",C,global_facts,"[TextBlock(text='C) 72%\n\nNí ọdún 2019, ìwádìí fi hàn pé 72% àwọn ará United States ní èrò pé ìbálòpọ̀ akọsákọ àti abosábo yẹ kí ó di ìtẹ́wọ́gbà ní àwùjọ.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2019, bí ìdá àwọn ènìyàn mélòó láti United States sọ wí pé Ìbálòpọ̀ akọsákọ àti abosábo gbọ́dọ̀ di ìtẹ́wọ́gbà ní àwùjọ? \n A)52% B)62% C)72% D)82%'}]}]",C,1
Èwo nínú àwọn orílẹ̀-èdè wọ̀nyìí ló ṣẹ̀dá àpapọ agbára tó pọ̀ jùlọ látara àwọn orísun oòrùn ní 2019?,"['China', 'United States', 'Germany', 'Japan']",A,global_facts,"[TextBlock(text='A) China', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn orílẹ̀-èdè wọ̀nyìí ló ṣẹ̀dá àpapọ agbára tó pọ̀ jùlọ látara àwọn orísun oòrùn ní 2019?\n A)China B)United States C)Germany D)Japan'}]}]",A,1
"Dídarí ọ̀wọ́ngógó nǹkan àti àtúntò-PPP, bí èló ni GDP lórí ẹni-kọ̀ọ̀kan ló lékún láti 1950 sí 2016 ní Japan? ","['pẹ̀lú ìlọ́po 5', 'pẹ̀lú ìlọ́po 10', 'pẹ̀lú ìlọ́po 15', 'pẹ̀lú ìlọ́po 20']",C,global_facts,"[TextBlock(text='B)pẹ̀lú ìlọ́po 10', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dídarí ọ̀wọ́ngógó nǹkan àti àtúntò-PPP, bí èló ni GDP lórí ẹni-kọ̀ọ̀kan ló lékún láti 1950 sí 2016 ní Japan? \n A)pẹ̀lú ìlọ́po 5 B)pẹ̀lú ìlọ́po 10 C)pẹ̀lú ìlọ́po 15 D)pẹ̀lú ìlọ́po 20'}]}]",B,0
Kínni okùnfà ikú láàrín àwọn ọmọdé lábẹ́ ọdún márùn-ún tó tóbi jùlọ (ní bíi 2017)?,"['Àwọn àkóràn èémí tó kéré ', 'Ìnira bíbí láìtọ́jọ́', 'Àìsàn ìgbẹ́ gbuuru ', 'Ibà ']",A,global_facts,"[TextBlock(text='D) Ibà\n\nIbà ni kínni okùnfà ikú tó tóbi jùlọ láàrín àwọn ọmọdé lábẹ́ ọdún márùn-ún ní àgbáyé. Ní ọdún 2017, ó pa bíi ọmọdé 266,000 lábẹ́ ọdún márùn-ún lójoojúmọ́. Èyí jẹ́ ìdá 61% nínú gbogbo ikú ọmọdé ní àgbáyé.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kínni okùnfà ikú láàrín àwọn ọmọdé lábẹ́ ọdún márùn-ún tó tóbi jùlọ (ní bíi 2017)?\n A)Àwọn àkóràn èémí tó kéré  B)Ìnira bíbí láìtọ́jọ́ C)Àìsàn ìgbẹ́ gbuuru  D)Ibà '}]}]",D,0
"Ní ọdún 2019, bí ìdá mélòó àwọn ènìyàn lágbàyé ni kò ní ànfàní sí omi mímú tí kò léwu? ","['10%', '20%', '30%', '40%']",C,global_facts,"[TextBlock(text='C) 30%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2019, bí ìdá mélòó àwọn ènìyàn lágbàyé ni kò ní ànfàní sí omi mímú tí kò léwu? \n A)10% B)20% C)30% D)40%'}]}]",C,1
Bí ìdá àwọn olùdáhùn sí ìwádìí láti India mélòó ló jábọ̀ pé àwọn sọ owó àbẹ̀tẹ́lẹ̀ ní ọdún tó kọjá láti lo àwọn ilé iṣẹ́ ìjọba (bíi ẹ̀tò ẹ̀kọ́; ètò ìdájọ́; ìṣègùn àti ìlera; agbófinró; iṣẹ́ ìforúkọsílẹ̀ àti ìgbàṣẹ; àwọn ohun èlò; owó orí àti owó ibodè; àti ìpèsè ilẹ̀) ní ọdún 2017? ,"['29%', '49%', '69%', '89%']",C,global_facts,"[TextBlock(text='C) 69%\n\nGẹ́gẹ́ bí ìwádìí ṣe fi hàn, ìdá 69% (69%) àwọn olùdáhùn láti India ló jábọ̀ pé àwọn san owó àbẹ̀tẹ́lẹ̀ fún lílo àwọn iṣẹ́ ìjọba ní ọdún 2017.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bí ìdá àwọn olùdáhùn sí ìwádìí láti India mélòó ló jábọ̀ pé àwọn sọ owó àbẹ̀tẹ́lẹ̀ ní ọdún tó kọjá láti lo àwọn ilé iṣẹ́ ìjọba (bíi ẹ̀tò ẹ̀kọ́; ètò ìdájọ́; ìṣègùn àti ìlera; agbófinró; iṣẹ́ ìforúkọsílẹ̀ àti ìgbàṣẹ; àwọn ohun èlò; owó orí àti owó ibodè; àti ìpèsè ilẹ̀) ní ọdún 2017? \n A)29% B)49% C)69% D)89%'}]}]",C,1
"Ní ọdún 2017, ìdá mélòó àwọn ènìyàn ní Brazil ni wọ́n lo ibùdó ìtàkùn ní oṣù mẹ́ta sẹ́yìn?","['18%', '38%', '58%', '78%']",C,global_facts,"[TextBlock(text='C)58%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2017, ìdá mélòó àwọn ènìyàn ní Brazil ni wọ́n lo ibùdó ìtàkùn ní oṣù mẹ́ta sẹ́yìn?\n A)18% B)38% C)58% D)78%'}]}]",C,1
"Ní ọdún 2017, ìdá mélòó àwọn ènìyàn ní India ni wọ́n lo ibùdó ìtàkùn ní oṣù mẹ́ta sẹ́yìn?","['11%', '26%', '41%', '56%']",B,global_facts,"[TextBlock(text='C)41%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2017, ìdá mélòó àwọn ènìyàn ní India ni wọ́n lo ibùdó ìtàkùn ní oṣù mẹ́ta sẹ́yìn?\n A)11% B)26% C)41% D)56%'}]}]",C,0
"Ní ọdún 2018, bí ìdá àwọn ọmọ orílẹ̀-èdè India mélòó ló sọ pé nínú àlékún ònkà àwọn ènìyàn tí wọ́n jẹ́ ọ̀pọ̀ oríṣi ìran, àwọn ẹgbẹ́ ẹ̀yà àti ọmọ orílẹ̀-èdè kan náà ní orílẹ̀-èdè wọn sọ ọ́ di ibi tí ó rọrùn láti gbé (yàtọ̀ sí búburú tàbí àìsí ìyàtọ̀)?","['23%', '38%', '53%', '68%']",D,global_facts,"[TextBlock(text='A) 23%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2018, bí ìdá àwọn ọmọ orílẹ̀-èdè India mélòó ló sọ pé nínú àlékún ònkà àwọn ènìyàn tí wọ́n jẹ́ ọ̀pọ̀ oríṣi ìran, àwọn ẹgbẹ́ ẹ̀yà àti ọmọ orílẹ̀-èdè kan náà ní orílẹ̀-èdè wọn sọ ọ́ di ibi tí ó rọrùn láti gbé (yàtọ̀ sí búburú tàbí àìsí ìyàtọ̀)?\n A)23% B)38% C)53% D)68%'}]}]",A,0
"Ní ọdún 2019, bí ìdá mélòó àwọn ènìyàn àgbáyé ni wọ́n ń gbé nínú òṣì ohun ìṣẹ́ (tó kéré ju $1.90 lójúmọ́)?","['5%', '10%', '15%', '25%']",B,global_facts,"[TextBlock(text='A) 5%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2019, bí ìdá mélòó àwọn ènìyàn àgbáyé ni wọ́n ń gbé nínú òṣì ohun ìṣẹ́ (tó kéré ju $1.90 lójúmọ́)?\n A)5% B)10% C)15% D)25%'}]}]",A,0
"Ní ọdún 2020, bí ìdá mélòó àwọn ènìyàn lágbàyé ni wọ́n ń ṣu imi ní ìta gbangba? ","['2%', '4%', '9%', '18%']",C,global_facts,"[TextBlock(text='C)9%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2020, bí ìdá mélòó àwọn ènìyàn lágbàyé ni wọ́n ń ṣu imi ní ìta gbangba? \n A)2% B)4% C)9% D)18%'}]}]",C,1
Èwo nínú àwọn wọ̀nyìí ni kìí ṣe èròjà ìlànà ètò àpíntúnpín-pẹ̀lú-ìdàgbàsókè?,"['òfin owó òṣìṣẹ́ tó kéré jùlọ ', 'àtúntò ilẹ̀', 'owó orí onítẹ̀síwájú', 'àlékún ànfàní sí ètò ẹ̀kọ́ ']",A,global_facts,"[TextBlock(text='B) àtúntò ilẹ̀', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn wọ̀nyìí ni kìí ṣe èròjà ìlànà ètò àpíntúnpín-pẹ̀lú-ìdàgbàsókè?\n A)òfin owó òṣìṣẹ́ tó kéré jùlọ  B)àtúntò ilẹ̀ C)owó orí onítẹ̀síwájú D)àlékún ànfàní sí ètò ẹ̀kọ́ '}]}]",B,0
Bí ìdá mélòó àwọn ènìyàn àgbáyé ni wọ́n mọ̀ọ́kọmọ̀ọ́kà ní 1950? ,"['36%', '56%', '76%', '96%']",B,global_facts,"[TextBlock(text='A) 36%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bí ìdá mélòó àwọn ènìyàn àgbáyé ni wọ́n mọ̀ọ́kọmọ̀ọ́kà ní 1950? \n A)36% B)56% C)76% D)96%'}]}]",A,0
"Ní ọdún 2016, bí ìdá mélòó àwọn àgbàlagbà tí ọjọ́-orí wọn jẹ́ 18 tàbí jù bẹ́ẹ̀ lọ ni wọ́n sanra?","['6%', '13%', '27%', '46%']",B,global_facts,"[TextBlock(text='B) 13%\n\nNí ọdún 2016, ìwọ̀n àwọn àgbàlagbà tí ọjọ́-orí wọn jẹ́ 18 tàbí jù bẹ́ẹ̀ lọ tí wọ́n sanra jẹ́ 13% nínú gbogbo àwọn ènìyàn ní àgbáyé.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2016, bí ìdá mélòó àwọn àgbàlagbà tí ọjọ́-orí wọn jẹ́ 18 tàbí jù bẹ́ẹ̀ lọ ni wọ́n sanra?\n A)6% B)13% C)27% D)46%'}]}]",B,1
"Ní ọdún 2019, bí ìdá mélòó àwọn ọmọ ilẹ̀ Germany ló sọ wí pé àjọṣepọ̀ tó wà láàrin U.S. àti Germany dára?","['34%', '49%', '64%', '79%']",A,global_facts,"[TextBlock(text='A) 34%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2019, bí ìdá mélòó àwọn ọmọ ilẹ̀ Germany ló sọ wí pé àjọṣepọ̀ tó wà láàrin U.S. àti Germany dára?\n A)34% B)49% C)64% D)79%'}]}]",A,1
"Ní ọdún 2017, kínni ìdá mélòó àwọn ọmọ ilẹ̀ Amẹ́ríkà ni wọ́n ń gbé ní àwọn agbègbè ìlú? ","['62%', '72%', '82%', '92%']",C,global_facts,"[TextBlock(text='C) 82%\n\nNí ọdún 2017, ìwọ̀n bíi 82% àwọn ọmọ ilẹ̀ Amẹ́ríkà ni wọ́n ń gbé ní àwọn agbègbè ìlú.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2017, kínni ìdá mélòó àwọn ọmọ ilẹ̀ Amẹ́ríkà ni wọ́n ń gbé ní àwọn agbègbè ìlú? \n A)62% B)72% C)82% D)92%'}]}]",C,1
Kínni GDP lórí ẹni-kọ̀ọ̀kan ní United States ní 1950 nígbà tí wọ́n ń ṣe àtúntò fún ọ̀wọ́ngógó nǹkan àti PPP nínú iye owó nǹkan ní 2011?,"['Bíi $3k', 'Bíi $8k', 'Bíi $15k', 'Bíi $30k']",C,global_facts,"[TextBlock(text='C)Bíi $15k', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kínni GDP lórí ẹni-kọ̀ọ̀kan ní United States ní 1950 nígbà tí wọ́n ń ṣe àtúntò fún ọ̀wọ́ngógó nǹkan àti PPP nínú iye owó nǹkan ní 2011?\n A)Bíi $3k B)Bíi $8k C)Bíi $15k D)Bíi $30k'}]}]",C,1
"Ní ọdún 2016, bí ènìyàn mélòó ní United States ni wọn ò nílé lórí?","['55,000', '550,000', '5,500,000', '55,000,000']",B,global_facts,"[TextBlock(text='C) 550,000', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní ọdún 2016, bí ènìyàn mélòó ní United States ni wọn ò nílé lórí?\n A)55 B)000 C)550 D)000'}]}]",C,0
Ní 1965 ọmọ ilẹ̀ Amẹ́ríkà mélòó ló rò ó wí pé rírán ọmọ ogun lọ sí Vietnam jẹ́ àṣìṣe?,"['25%', '45%', '65%', '85%']",A,global_facts,"[TextBlock(text='A) 25%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní 1965 ọmọ ilẹ̀ Amẹ́ríkà mélòó ló rò ó wí pé rírán ọmọ ogun lọ sí Vietnam jẹ́ àṣìṣe?\n A)25% B)45% C)65% D)85%'}]}]",A,1
"Ní 2013,  ìpín àwọn ènìyàn ní Ethiopia tí wọ́n rò wí pé àwọn ẹgbẹ́ òṣèlú hu ìwà ìbàjẹ́ ni ","['24%', '44%', '64%', '84%']",A,global_facts,"[TextBlock(text='C) 64%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ní 2013,  ìpín àwọn ènìyàn ní Ethiopia tí wọ́n rò wí pé àwọn ẹgbẹ́ òṣèlú hu ìwà ìbàjẹ́ ni \n A)24% B)44% C)64% D)84%'}]}]",C,0
