question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Kwezi nkcazelo zilandelayo yeyiphi eyinyani?,"['UMthetho Wamalungelo Abantu wowe1998 udibanisa iNgqungquthela YaseYurophu Yamalungelo Abantu kumthetho waseUK', 'UMthetho wamaLungelo oLuntu ka1998 uvumela inkundla ukuba iwutshitshise umthetho osisiseko', 'Umthetho wamalungelo oluntu ka-1998 uvumela nawuphi na umntu onetyala elifanelekileyo ukuba aze netyala phambi kwenkundla', 'Umthetho wamalungelo oluntu ka-1998 ubandakanya i-EU Charter yamalungelo asisiseko kumthetho wase-UK']",A,international_law,"[TextBlock(text='A) UMthetho Wamalungelo Abantu wowe1998 udibanisa iNgqungquthela YaseYurophu Yamalungelo Abantu kumthetho waseUK', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwezi nkcazelo zilandelayo yeyiphi eyinyani?\n A)UMthetho Wamalungelo Abantu wowe1998 udibanisa iNgqungquthela YaseYurophu Yamalungelo Abantu kumthetho waseUK B)UMthetho wamaLungelo oLuntu ka1998 uvumela inkundla ukuba iwutshitshise umthetho osisiseko C)Umthetho wamalungelo oluntu ka-1998 uvumela nawuphi na umntu onetyala elifanelekileyo ukuba aze netyala phambi kwenkundla D)Umthetho wamalungelo oluntu ka-1998 ubandakanya i-EU Charter yamalungelo asisiseko kumthetho wase-UK'}]}]",A,1
Zeziphi iindlela ezinokuthatyathelwa isinyanzeliso sokubuyisela?,"['Imbuyekezo inokuthatha kuphela uhlobo lwembuyekezo yemali, kuquka nenzala', 'Imbuyekezo ibonisa kuphela ukubuyiselwa ngokomzimba kwesenzo esingalunganga', 'Ukulungisa kubandakanya imbuyekezo, imbuyekezo, kunye nokwaneliseka, kukodwa okanye ecaleni kwezinye iindlela zembuyekezo ', 'Indlela yokubuyisela ngumbandela welizwe elinoxanduva lokwenza isigqibo']",C,international_law,"[TextBlock(text='D) Ukulungisa kubandakanya imbuyekezo\n\nEsi sisichankcatho esichanekileyo kuba ukulungisa kubandakanya iindlela ezininzi zembuyekezo, hayi nje imbuyekezo yemali okanye ukubuyiselwa kwezinto ezibambekayo kuphela. Ukulungisa kungaquka:\n- Imbuyekezo yemali\n- Ukubuyiselwa kwezinto ezibambekayo\n- Ukuxolelwa\n- Ukwaneliseka\n- Iziqinisekiso zokungaphindi kwenzeke', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zeziphi iindlela ezinokuthatyathelwa isinyanzeliso sokubuyisela?\n A)Imbuyekezo inokuthatha kuphela uhlobo lwembuyekezo yemali B)kuquka nenzala C)Imbuyekezo ibonisa kuphela ukubuyiselwa ngokomzimba kwesenzo esingalunganga D)Ukulungisa kubandakanya imbuyekezo'}]}]",D,0
Yintoni 'izenzo ezimacala omabini'?,"['Zizenzo ezenziwa nguRhulumente njengesiqhelo kumxholo wesiko', 'Zizenzo ezidala izibophelelo zomthetho ezicalanye kuRhulumente obambeleyo', 'Izibophelelo zomthetho ezicalanye zizenzo zopolitiko zombuso ezingenaso nasiphi na isiphumo somthetho', 'Izenzo zomthetho ezicalanye zezo umbuso azenzayo ukuze abopheleleke kwisivumelwano']",B,international_law,"[TextBlock(text='A) Zizenzo ezenziwa nguRhulumente njengesiqhelo kumxholo wesiko', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yintoni 'izenzo ezimacala omabini'?\n A)Zizenzo ezenziwa nguRhulumente njengesiqhelo kumxholo wesiko B)Zizenzo ezidala izibophelelo zomthetho ezicalanye kuRhulumente obambeleyo C)Izibophelelo zomthetho ezicalanye zizenzo zopolitiko zombuso ezingenaso nasiphi na isiphumo somthetho D)Izenzo zomthetho ezicalanye zezo umbuso azenzayo ukuze abopheleleke kwisivumelwano""}]}]",A,0
Ingaba ukuxhwilwa kwamanye amazwe kusisizathu sokwaliwa kwezinye iindawo ezisemthethweni zolawulo ziinkundla zamaNgesi?,"['Ukuxhwilwa okunjalo kuthetha ukusetyenziswa kakubi kwenkqubo kwaye kukhokelela ekumisweni kwenkqubo', 'Ukuxhwilwa okunjalo kuvelisa ubutyala bomqweqwedisi kodwa akukhokeleli kukumiswa kwenkqubo', 'Ukumiswa kwenkqubo phantsi kweemeko ezinjalo kuya kuthintela ukulawulwa kobulungisa ngokubhekiselele kubaphuli- mthetho bamazwe ngamazwe', 'Iinkundla zinokuthi, kodwa azifane zimise inkqubo yamatyala okuxhwilwa kommandla owongezelelweyo ']",A,international_law,"[TextBlock(text='A) Ukuxhwilwa okunjalo kuthetha ukusetyenziswa kakubi kwenkqubo kwaye kukhokelela ekumisweni kwenkqubo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ingaba ukuxhwilwa kwamanye amazwe kusisizathu sokwaliwa kwezinye iindawo ezisemthethweni zolawulo ziinkundla zamaNgesi?\n A)Ukuxhwilwa okunjalo kuthetha ukusetyenziswa kakubi kwenkqubo kwaye kukhokelela ekumisweni kwenkqubo B)Ukuxhwilwa okunjalo kuvelisa ubutyala bomqweqwedisi kodwa akukhokeleli kukumiswa kwenkqubo C)Ukumiswa kwenkqubo phantsi kweemeko ezinjalo kuya kuthintela ukulawulwa kobulungisa ngokubhekiselele kubaphuli- mthetho bamazwe ngamazwe D)Iinkundla zinokuthi'}]}]",A,1
Ithini intsingiselo 'yemigaqo yesibini' kumthetho woxanduva lwamazwe ngamazwe?,"['Imithetho yesibini yimigaqo yokutolika umthetho wamazwe ngamazwe, kubandakanywa nomthetho woxanduva lwamazwe ngamazwe', 'Imithetho yesibini yimigaqo elawula imiphumo yomthetho evela ekwaphulwa kwemigaqo ephambili, oko kukuthi, izibophelelo zamazwe.', 'Imithetho yesibini yimigaqo elawula ngokukodwa ingqikelelo yemfanelo kumthetho woxanduva lwamazwe ngamazwe', 'Imithetho yesibini yimigaqo elawula ngokukodwa umthetho wamanyathelo okunqanda']",B,international_law,"[TextBlock(text='C) Imithetho yesibini yimigaqo elawula imiphumo yomthetho evela ekwaphulwa kwemigaqo ephambili', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ithini intsingiselo 'yemigaqo yesibini' kumthetho woxanduva lwamazwe ngamazwe?\n A)Imithetho yesibini yimigaqo yokutolika umthetho wamazwe ngamazwe B)kubandakanywa nomthetho woxanduva lwamazwe ngamazwe C)Imithetho yesibini yimigaqo elawula imiphumo yomthetho evela ekwaphulwa kwemigaqo ephambili D)oko kukuthi""}]}]",C,0
Icebisa ntoni imfundiso yokumanyaniswa ngokuphathelele kwizivumelwano?,"['Imfundiso yokumanyaniswa ifuna ukuba zonke izivumelwano zenze inguqu yomthetho ngaphambi kokuba zibe ngumthetho wasekhaya', 'Imfundiso yokubandakanywa ayifuni naliphi na elinye inyathelo kwinqanaba lasekhaya', 'Imfundiso yokubandakanya ithatha izivumelwano njengeziphantsi kumthetho wasekhaya', 'Imfundiso yokubandakanya icebisa ukuba izivumelwano zidlulela ngokuzenzekelayo kwinqanaba lomthetho wasekhaya']",D,international_law,"[TextBlock(text='A) Imfundiso yokumanyaniswa ifuna ukuba zonke izivumelwano zenze inguqu yomthetho ngaphambi kokuba zibe ngumthetho wasekhaya', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Icebisa ntoni imfundiso yokumanyaniswa ngokuphathelele kwizivumelwano?\n A)Imfundiso yokumanyaniswa ifuna ukuba zonke izivumelwano zenze inguqu yomthetho ngaphambi kokuba zibe ngumthetho wasekhaya B)Imfundiso yokubandakanywa ayifuni naliphi na elinye inyathelo kwinqanaba lasekhaya C)Imfundiso yokubandakanya ithatha izivumelwano njengeziphantsi kumthetho wasekhaya D)Imfundiso yokubandakanya icebisa ukuba izivumelwano zidlulela ngokuzenzekelayo kwinqanaba lomthetho wasekhaya'}]}]",A,0
Ingaba imilinganiselo yethutyana ekhutshwe yiICJ iyabophelela amaqela?,"['Hayi, ngokuchazwa ngokoqobo kwesibonelelo esifanelekileyo sikaRhulumente, imilinganiselo yethutyana ayibopheleli', 'Hayi, ngaphandle kokuba amaqela avumelene ngoko kwangaphambili', 'Kuxhomekeke enkundleni ukuba imiqathango yethutyana iza kubophelela na ', 'Ewe, ibisoloko ibanjwa yiNkundla ukusukela kwityala le-La Grand (2001) ukuba iyabophelela na']",D,international_law,"[TextBlock(text='A) Hayi\n\nThe correct answer is A) Hayi (No). According to international law, provisional measures issued by the International Court of Justice (ICJ) are not legally binding on parties. While the ICJ can issue provisional measures as interim protection during proceedings, these measures are recommendatory in nature rather than mandatory.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ingaba imilinganiselo yethutyana ekhutshwe yiICJ iyabophelela amaqela?\n A)Hayi B)ngokuchazwa ngokoqobo kwesibonelelo esifanelekileyo sikaRhulumente C)imilinganiselo yethutyana ayibopheleli D)Hayi'}]}]",A,0
Kunini apho amanyathelo okuthintela angekho mthethweni?,"['Amanyathelo okuchasa akukho mthethweni xa phakathi kwezinye izinto engalinganiyo okanye ekwaphulwa kwesiqhelo somthetho wamazwe ngamazwe (umzekelo, ukusetyenziswa kwamandla, amalungelo oluntu)', 'Amanyathelo okuchasa awakho mthethweni xa ethatyathwa ngexesha longquzulwano ngezixhobo', 'Amanyathelo okuchasa awakho mthethweni xa esaphula izivumelwano zamazwe amabini', 'Amanyathelo okuchasa awakho mthethweni xa ilizwe elinoxanduva lingavumi kuwo']",A,international_law,"[TextBlock(text='A) Amanyathelo okuchasa akukho mthethweni xa phakathi kwezinye izinto engalinganiyo okanye ekwaphulwa kwesiqhelo somthetho wamazwe ngamazwe (umzekelo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kunini apho amanyathelo okuthintela angekho mthethweni?\n A)Amanyathelo okuchasa akukho mthethweni xa phakathi kwezinye izinto engalinganiyo okanye ekwaphulwa kwesiqhelo somthetho wamazwe ngamazwe (umzekelo B)ukusetyenziswa kwamandla C)amalungelo oluntu) D)Amanyathelo okuchasa awakho mthethweni xa ethatyathwa ngexesha longquzulwano ngezixhobo'}]}]",A,1
Uthini umahluko phakathi kweendlela zezopolitiko nezomthetho zokusonjululwa kweengxabano?,"['Isiphumo esivela kwiindlela zomthetho, oko kukuthi, ulamlo okanye isigwebo yiICJ, sesokugqibela kwaye siyabophelela amaqela, kanti akunjalo kwiindlela zozakuzo.', 'Iindlela zezopolitiko zilandelwa ngokwemvume yamaqela ngelo xesha kwimpikiswano, ngelixa iindlela zomthetho zingekho', 'Iindlela zezopolitiko zikhokelela ekusonjululweni kokugqibela kwengxabano, ngelixa oku akunjalo ngeendlela zomthetho', 'Indlela zezomthetho zokusonjululwa kwengxabano zilandelwa kuphela malunga nempikiswano enkulu, ngelixa iindlela zezopolitiko zisetyenziswa kuzo zonke iingxabano']",A,international_law,"[TextBlock(text='A) Isiphumo esivela kwiindlela zomthetho', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uthini umahluko phakathi kweendlela zezopolitiko nezomthetho zokusonjululwa kweengxabano?\n A)Isiphumo esivela kwiindlela zomthetho B)oko kukuthi C)ulamlo okanye isigwebo yiICJ D)sesokugqibela kwaye siyabophelela amaqela'}]}]",A,1
Sithini isizathu sokudinwa kweendlela zasekuhlaleni kumalungelo abantu bamazwe ngamazwe?,"['Umthetho weendlela walapha ujolise ekukhululeni iinkundla zamazwe ngamazwe ukuba zijongane nawona matyala anobuzaza', 'Umthetho wolungiso lwendawo ujolise ekuthinteleni abafakizicelo abasebenzisa kakubi inkqubo ekufakeni amaxwebhu ezikhalazo angeyomfuneko.', 'Umthetho wolungiso lwendalo ujolise kwelinye icala ukukhawulela umthamo wamaxwebhu ezikhalazo kwiinkundla zamazwe ngamazwe ngelixa kwangaxeshanye usakha amandla eenkundla zengingqi', 'Umthetho wolungiso lwendawo unceda ukubonisa ukuba iinkundla zelizwe zihlala zibekwe ngcono kunezamazwe ngamazwe ukujongana namatyala']",C,international_law,"[TextBlock(text='B) Umthetho wolungiso lwendawo ujolise ekuthinteleni abafakizicelo abasebenzisa kakubi inkqubo ekufakeni amaxwebhu ezikhalazo angeyomfuneko.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sithini isizathu sokudinwa kweendlela zasekuhlaleni kumalungelo abantu bamazwe ngamazwe?\n A)Umthetho weendlela walapha ujolise ekukhululeni iinkundla zamazwe ngamazwe ukuba zijongane nawona matyala anobuzaza B)Umthetho wolungiso lwendawo ujolise ekuthinteleni abafakizicelo abasebenzisa kakubi inkqubo ekufakeni amaxwebhu ezikhalazo angeyomfuneko. C)Umthetho wolungiso lwendalo ujolise kwelinye icala ukukhawulela umthamo wamaxwebhu ezikhalazo kwiinkundla zamazwe ngamazwe ngelixa kwangaxeshanye usakha amandla eenkundla zengingqi D)Umthetho wolungiso lwendawo unceda ukubonisa ukuba iinkundla zelizwe zihlala zibekwe ngcono kunezamazwe ngamazwe ukujongana namatyala'}]}]",B,0
"Kwezi zilandelayo, liliphi eliwubonisa kakuhle ‘umgaqo wesixhobo esiphilayo’ osetyenziswa yiNkundla YaseYurophu Yamalungelo Abantu?","['iGolder v UK (1978)', 'iA v UK (2009)', 'U-Goodwin v UK (2002)', 'U-Osman v UK (1998)']",C,international_law,"[TextBlock(text='A) iGolder v UK (1978)', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwezi zilandelayo, liliphi eliwubonisa kakuhle ‘umgaqo wesixhobo esiphilayo’ osetyenziswa yiNkundla YaseYurophu Yamalungelo Abantu?\n A)iGolder v UK (1978) B)iA v UK (2009) C)U-Goodwin v UK (2002) D)U-Osman v UK (1998)'}]}]",A,0
Ngaba ukuvunywa kwezigwebo zamazwe angaphandle kuxhomekeke kwimithetho efanayo njengaleyo isebenzayo ekudityaneni nokuguqulwa kwezivumelwano?,"['Izigwebo zakwamanye amazwe zinyanzeliswa ngesiseko semfundiso yokubandakanywa', 'Izigwebo zangaphandle zinyanzeliswa ngesiseko semfundiso yokuguqulwa', 'Ukwamkelwa kwezigwebo zamazwe angaphandle kuxhomekeke kubukho bezivumelwano ezifanelekileyo zamazwe amabini okanye zamazwe amaninzi', 'Iinkundla zisebenzisa ingqiqo malunga nokunyanzeliswa kwezigwebo zamazwe angaphandle ngokwesiseko somthetho wenkundla']",C,international_law,"[TextBlock(text='C) Ukwamkelwa kwezigwebo zamazwe angaphandle kuxhomekeke kubukho bezivumelwano ezifanelekileyo zamazwe amabini okanye zamazwe amaninzi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngaba ukuvunywa kwezigwebo zamazwe angaphandle kuxhomekeke kwimithetho efanayo njengaleyo isebenzayo ekudityaneni nokuguqulwa kwezivumelwano?\n A)Izigwebo zakwamanye amazwe zinyanzeliswa ngesiseko semfundiso yokubandakanywa B)Izigwebo zangaphandle zinyanzeliswa ngesiseko semfundiso yokuguqulwa C)Ukwamkelwa kwezigwebo zamazwe angaphandle kuxhomekeke kubukho bezivumelwano ezifanelekileyo zamazwe amabini okanye zamazwe amaninzi D)Iinkundla zisebenzisa ingqiqo malunga nokunyanzeliswa kwezigwebo zamazwe angaphandle ngokwesiseko somthetho wenkundla'}]}]",C,1
Yeyiphi eyona nto ibalulekileyo eyafunyanwa yiNdlu yeeNkosi kwityala likaPinochet?,"['Ityala likaPinochet liqinisekisile ukuba iintloko zangaphambili zelizwe zikonwabele ukungakhuseleki ngokupheleleyo', 'Ityala lePinochet liqinisekisile ukuba zonke izenzo zoluntu ziyakonwabela ukungakhuseleki', 'Ityala le-Pinochet liqinisekisile ukuba iintloko zombuso zangaphambili ziyayeka ukonwabela ukungakhuseleki xa zisusiwe e-ofisini', 'Ityala le-Pinochet liqisekisile ukuba ngokubhekiselele kukhuseleko akukho mahluko phakathi kwentloko yelizwe yangoku kunye neyangaphambili ']",C,international_law,"[TextBlock(text='A) Ityala likaPinochet liqinisekisile ukuba iintloko zangaphambili zelizwe zikonwabele ukungakhuseleki ngokupheleleyo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi eyona nto ibalulekileyo eyafunyanwa yiNdlu yeeNkosi kwityala likaPinochet?\n A)Ityala likaPinochet liqinisekisile ukuba iintloko zangaphambili zelizwe zikonwabele ukungakhuseleki ngokupheleleyo B)Ityala lePinochet liqinisekisile ukuba zonke izenzo zoluntu ziyakonwabela ukungakhuseleki C)Ityala le-Pinochet liqinisekisile ukuba iintloko zombuso zangaphambili ziyayeka ukonwabela ukungakhuseleki xa zisusiwe e-ofisini D)Ityala le-Pinochet liqisekisile ukuba ngokubhekiselele kukhuseleko akukho mahluko phakathi kwentloko yelizwe yangoku kunye neyangaphambili '}]}]",A,0
Yeyiphi kwezi nkcazelo zingezantsi ebubuxoki?,"['Ulingo lolwaphulomthetho lwemfazwe eNuremberg naseTokyo lwenzeka kwangoko emva kweMfazwe Yehlabathi yokuqala', ""Amatyala olwaphulomthetho lwemfazwe azisa 'ulwaphulo-mthetho eluntwini' njengetyala"", 'Amatyala olwaphula-mthetho lwemfazwe aye abamba abantu ngokusemthethweni ukuba babe noxanduva lwezenzo ezifana nolwaphulo-mthetho olujoliswe eluntwini', 'Amatyala olwaphulo-mthetho lwemfazwe zifumanise ukuba ""imiyalelo ephezulu"" ayinakusetyenziswa njengendlala yokuzikhusela kulwaphulo-mthetho lwemfazwe okanye ulwaphulo-mthetho oluchasene noluntu']",A,international_law,"[TextBlock(text='A) Ulingo lolwaphulomthetho lwemfazwe eNuremberg naseTokyo lwenzeka kwangoko emva kweMfazwe Yehlabathi yokuqala\n\nLe yinkcazelo engeyonyani kuba ezi nkundla zolwaphulo-mthetho lwemfazwe zazisekwe emva kweMfazwe Yehlabathi yesiBini, hayi emva kweyokuQala. INuremberg Trials (1945-1946) neTokyo Trials (1946-1948) zaziqhutyelwa ukugweba abakhokheli baseJamani naseJapan ngolwaphulo-mthetho lwemfazwe abalwenzayo ngexesha leMfazwe Yehlabathi yesiBini.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwezi nkcazelo zingezantsi ebubuxoki?\n A)Ulingo lolwaphulomthetho lwemfazwe eNuremberg naseTokyo lwenzeka kwangoko emva kweMfazwe Yehlabathi yokuqala B)Amatyala olwaphulomthetho lwemfazwe azisa \'ulwaphulo-mthetho eluntwini\' njengetyala C)Amatyala olwaphula-mthetho lwemfazwe aye abamba abantu ngokusemthethweni ukuba babe noxanduva lwezenzo ezifana nolwaphulo-mthetho olujoliswe eluntwini D)Amatyala olwaphulo-mthetho lwemfazwe zifumanise ukuba ""imiyalelo ephezulu"" ayinakusetyenziswa njengendlala yokuzikhusela kulwaphulo-mthetho lwemfazwe okanye ulwaphulo-mthetho oluchasene noluntu'}]}]",A,1
Leliphi iLizwe elisebenzisa ulawulo kwiinqanawa kulwandle olukhulu?,"['Onke aMazwe angasebenzisa igunya phezu kweenqanawa zangaphandle kulwandle olukhulu', 'Amazwe angasebenzisa igunya phezu kweenqanawa zangaphandle kulwandle oluphezulu kuphela kwiimeko zezenzo zolwaphulomthetho ezibaxhalabisayo', 'Ilizwe leflegi kufuneka libe negunya elikhethekileyo kwiinqanawa ezikulwandle oluphezulu, ngaphandle kwamatyala athile, anjengokuphanga', 'Ilizwe leflegi lilo kuphela ukusebenzisa igunya elikhethekileyo kwiinqanawa ezikulwandle oluphezulu ngaphandle kokukhetha']",C,international_law,"[TextBlock(text='B) Amazwe angasebenzisa igunya phezu kweenqanawa zangaphandle kulwandle oluphezulu kuphela kwiimeko zezenzo zolwaphulomthetho ezibaxhalabisayo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Leliphi iLizwe elisebenzisa ulawulo kwiinqanawa kulwandle olukhulu?\n A)Onke aMazwe angasebenzisa igunya phezu kweenqanawa zangaphandle kulwandle olukhulu B)Amazwe angasebenzisa igunya phezu kweenqanawa zangaphandle kulwandle oluphezulu kuphela kwiimeko zezenzo zolwaphulomthetho ezibaxhalabisayo C)Ilizwe leflegi kufuneka libe negunya elikhethekileyo kwiinqanawa ezikulwandle oluphezulu D)ngaphandle kwamatyala athile'}]}]",B,0
Ingaba izivumelwano zifanele zibe nohlobo oluthile?,"['Izivumelwano kufuneka zihlale zichongwe ngolo hlobo kwaye zithathe uhlobo oluthile', 'Izivumelwano kufuneka zisoloko zithatha uhlobo oluthile, nokuba zichongwe njani na', 'Izivumelwano akunyanzelekanga ukuba zithathe uhlobo oluthile okanye zichongwe ngolo hlobo', 'Izivumelwano kufuneka zichongwe ngolo hlobo, nokuba bathatha oluphi uhlobo']",C,international_law,"[TextBlock(text='D) Izivumelwano akunyanzelekanga ukuba zithathe uhlobo oluthile okanye zichongwe ngolo hlobo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ingaba izivumelwano zifanele zibe nohlobo oluthile?\n A)Izivumelwano kufuneka zihlale zichongwe ngolo hlobo kwaye zithathe uhlobo oluthile B)Izivumelwano kufuneka zisoloko zithatha uhlobo oluthile C)nokuba zichongwe njani na D)Izivumelwano akunyanzelekanga ukuba zithathe uhlobo oluthile okanye zichongwe ngolo hlobo'}]}]",D,0
Yintoni isiseko sethiyori yemonist?,"['IMonism ibeka ukuba umthetho wamazwe ngamazwe uphezulu kunemithetho yasekhaya', 'IMonism ibeka ukuba umthetho wamazwe ngamazwe kunye nowasekhaya uyinxalenye yomyalelo ofanayo womthetho', 'I-monism ibeka ukuba imithetho yasekhaya ingaphezulu kunomthetho wamazwe ngamazwe', 'I-monism ibeka ukuba umthetho wasekhaya kunye nowamazwe ngamazwe awukhe ungqubane ']",B,international_law,"[TextBlock(text='B) IMonism ibeka ukuba umthetho wamazwe ngamazwe kunye nowasekhaya uyinxalenye yomyalelo ofanayo womthetho', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yintoni isiseko sethiyori yemonist?\n A)IMonism ibeka ukuba umthetho wamazwe ngamazwe uphezulu kunemithetho yasekhaya B)IMonism ibeka ukuba umthetho wamazwe ngamazwe kunye nowasekhaya uyinxalenye yomyalelo ofanayo womthetho C)I-monism ibeka ukuba imithetho yasekhaya ingaphezulu kunomthetho wamazwe ngamazwe D)I-monism ibeka ukuba umthetho wasekhaya kunye nowamazwe ngamazwe awukhe ungqubane '}]}]",B,1
"Ukusukela ngo2016, malunga nepesenteji yabantu abadala abaneminyaka eyi18 okanye ngaphezulu babetyebe kakhulu?","['10%', '20%', 'Ama-40%', 'Ama-80%']",C,global_facts,"[TextBlock(text='A) 10%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukusukela ngo2016, malunga nepesenteji yabantu abadala abaneminyaka eyi18 okanye ngaphezulu babetyebe kakhulu?\n A)10% B)20% C)Ama-40% D)Ama-80%'}]}]",A,0
Yayiyintoni iGDP ngomntu ngamnye eUnited States kwi1850 xa kulungiswa ukunyuka kwamaxabiso kunye nePPP kumaxabiso e2011?,"['Malunga ne$300', 'Malunga ne$3k', 'Malunga nama-$8k', 'Malunga nama-$15k']",B,global_facts,"[TextBlock(text='B)Malunga ne$3k', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yayiyintoni iGDP ngomntu ngamnye eUnited States kwi1850 xa kulungiswa ukunyuka kwamaxabiso kunye nePPP kumaxabiso e2011?\n A)Malunga ne$300 B)Malunga ne$3k C)Malunga nama-$8k D)Malunga nama-$15k'}]}]",B,1
"Ukusukela ngo2019, malunga nepesenti engakanani yabantu baseUnited States abathi ubufanasini kufuneka bamkelwe eluntwini?","['52%', '62%', 'Ama-72%', 'Ama-82%']",C,global_facts,"[TextBlock(text='C)Ama-72%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukusukela ngo2019, malunga nepesenti engakanani yabantu baseUnited States abathi ubufanasini kufuneka bamkelwe eluntwini?\n A)52% B)62% C)Ama-72% D)Ama-82%'}]}]",C,1
Leliphi kumazwe alandelayo avelise awona mandla apheleleyo kwimithombo yelanga ngo2019?,"['China', 'United States', 'I-Germany', 'I-Japan']",A,global_facts,"[TextBlock(text='A) China', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Leliphi kumazwe alandelayo avelise awona mandla apheleleyo kwimithombo yelanga ngo2019?\n A)China B)United States C)I-Germany D)I-Japan'}]}]",A,1
"Ukulawula ukunyuka kwamaxabiso kunye nePPP-uhlengahlengiso, malunga nokuba ingakanani iGDP ngekhaphitha yonyuka ukusuka kwi1950 ukuya kwi2016 eJapan?","['nge5 fold', 'nge10 fold', 'nge-15 lefoldi', 'ngama-20 efoldi']",C,global_facts,"[TextBlock(text='B) nge10 fold', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukulawula ukunyuka kwamaxabiso kunye nePPP-uhlengahlengiso, malunga nokuba ingakanani iGDP ngekhaphitha yonyuka ukusuka kwi1950 ukuya kwi2016 eJapan?\n A)nge5 fold B)nge10 fold C)nge-15 lefoldi D)ngama-20 efoldi'}]}]",B,0
Yintoni eyona nto ibangela ukufa kubantwana abangaphantsi kweminyaka emihlanu ubudala (ukusukela ngo2017)?,"['Izifo ezisezantsi zokuphefumla', 'Iingxaki zokuzalwa kwangaphambi kwexesha', 'Izifo zotyatyazo', 'Isifo seengcongconi']",A,global_facts,"[TextBlock(text='A) Izifo ezisezantsi zokuphefumla', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yintoni eyona nto ibangela ukufa kubantwana abangaphantsi kweminyaka emihlanu ubudala (ukusukela ngo2017)?\n A)Izifo ezisezantsi zokuphefumla B)Iingxaki zokuzalwa kwangaphambi kwexesha C)Izifo zotyatyazo D)Isifo seengcongconi'}]}]",A,1
"Ukusukela ngo2019, ingakanani ipesenti yabantu behlabathi abangenawo amanzi okusela akhuselekileyo?","['10%', '20%', 'Ama-30%', 'Ama-40%']",C,global_facts,"[TextBlock(text='B) 20%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukusukela ngo2019, ingakanani ipesenti yabantu behlabathi abangenawo amanzi okusela akhuselekileyo?\n A)10% B)20% C)Ama-30% D)Ama-40%'}]}]",B,0
"Malunga nepesenteji yophando lwabaphenduli abavela eIndiya abathe bahlawula isinyobo kulo nyaka uphelileyo ukuze bafikelele kwiinkonzo zoluntu (ezifana nemfundo, inkundla yezomthetho; ezonyango nempilo; amapolisa; iinkonzo zobhaliso nemvume; izinto eziluncedo; ingeniso yerhafu kunye nezithethe; kunye nenkonzo yomhlaba) ukusukela ngo2017?","['29%', '49%', 'Ama-69%', 'Ama-89%']",C,global_facts,"[TextBlock(text='C) Ama-69%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Malunga nepesenteji yophando lwabaphenduli abavela eIndiya abathe bahlawula isinyobo kulo nyaka uphelileyo ukuze bafikelele kwiinkonzo zoluntu (ezifana nemfundo, inkundla yezomthetho; ezonyango nempilo; amapolisa; iinkonzo zobhaliso nemvume; izinto eziluncedo; ingeniso yerhafu kunye nezithethe; kunye nenkonzo yomhlaba) ukusukela ngo2017?\n A)29% B)49% C)Ama-69% D)Ama-89%'}]}]",C,1
"Ukusukela ngo2017, leliphi icandelo labemi baseBrazil elisebenzise i-intanethi kwezi nyanga zintathu zidlulileyo?","['18%', '38%', 'Ama-58%', 'Ama-78%']",C,global_facts,"[TextBlock(text='D) Ama-78%', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukusukela ngo2017, leliphi icandelo labemi baseBrazil elisebenzise i-intanethi kwezi nyanga zintathu zidlulileyo?\n A)18% B)38% C)Ama-58% D)Ama-78%'}]}]",D,0
